rank,signature_id,input_value,borrow_ratio,repay_ratio,replay_cycles,liquidity_offset,borrow_offset,supplied_capital,shares_received,borrowed_capital,debt_shares_minted,repaid_capital,debt_shares_burned,withdrawn_capital,phantom_debt_shares,phantom_debt_value,final_output,delta,loss_ratio_ppm,accumulated_delta,accumulated_phantom_debt_shares,accumulated_phantom_debt_value,accumulated_loss_ratio_ppm,confirmation_status
360,5,100000000,9/10,1/100,1,478,397,100000000,99999999,90000000,90000000,900000,899999,99999999,89100001,89100002,10899997,-89100003,891000,-89100003,89100001,89100002,891000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
361,5,100000000,9/10,1/100,1,8191,8191,100000000,99999999,90000000,90000000,900000,899999,99999999,89100001,89100002,10899997,-89100003,891000,-89100003,89100001,89100002,891000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
362,6,100000000,99/100,1/10,1,1,1,100000000,99999999,99000000,99000000,9900000,9899999,99999999,89100001,89100002,10899997,-89100003,891000,-89100003,89100001,89100002,891000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
363,6,100000000,99/100,1/10,1,73,183,100000000,99999999,99000000,99000000,9900000,9899999,99999999,89100001,89100002,10899997,-89100003,891000,-89100003,89100001,89100002,891000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
364,6,100000000,99/100,1/10,1,191,174,100000000,99999999,99000000,99000000,9900000,9899999,99999999,89100001,89100002,10899997,-89100003,891000,-89100003,89100001,89100002,891000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
365,6,100000000,99/100,1/10,1,242,374,100000000,99999999,99000000,99000000,9900000,9899999,99999999,89100001,89100002,10899997,-89100003,891000,-89100003,89100001,89100002,891000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
366,6,100000000,99/100,1/10,1,411,372,100000000,99999999,99000000,99000000,9900000,9899999,99999999,89100001,89100002,10899997,-89100003,891000,-89100003,89100001,89100002,891000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
367,6,100000000,99/100,1/10,1,478,397,100000000,99999999,99000000,99000000,9900000,9899999,99999999,89100001,89100002,10899997,-89100003,891000,-89100003,89100001,89100002,891000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
368,6,100000000,99/100,1/10,1,8191,8191,100000000,99999999,99000000,99000000,9900000,9899999,99999999,89100001,89100002,10899997,-89100003,891000,-89100003,89100001,89100002,891000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
369,5,100000000,9/10,1/100,10000,0,0,100000000,100000000,90000000,90000000,900000,900000,100000000,89100000,89100000,10900000,-89100000,891000,-891000000000,891000000000,891000000000,891000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
370,6,100000000,99/100,1/10,10000,0,0,100000000,100000000,99000000,99000000,9900000,9900000,100000000,89100000,89100000,10900000,-89100000,891000,-891000000000,891000000000,891000000000,891000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
371,5,100000000,9/10,1/100,1000,0,0,100000000,100000000,90000000,90000000,900000,900000,100000000,89100000,89100000,10900000,-89100000,891000,-89100000000,89100000000,89100000000,891000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
372,6,100000000,99/100,1/10,1000,0,0,100000000,100000000,99000000,99000000,9900000,9900000,100000000,89100000,89100000,10900000,-89100000,891000,-89100000000,89100000000,89100000000,891000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
373,5,100000000,9/10,1/100,100,0,0,100000000,100000000,90000000,90000000,900000,900000,100000000,89100000,89100000,10900000,-89100000,891000,-8910000000,8910000000,8910000000,891000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
374,6,100000000,99/100,1/10,100,0,0,100000000,100000000,99000000,99000000,9900000,9900000,100000000,89100000,89100000,10900000,-89100000,891000,-8910000000,8910000000,8910000000,891000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
375,5,100000000,9/10,1/100,25,0,0,100000000,100000000,90000000,90000000,900000,900000,100000000,89100000,89100000,10900000,-89100000,891000,-2227500000,2227500000,2227500000,891000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
376,6,100000000,99/100,1/10,25,0,0,100000000,100000000,99000000,99000000,9900000,9900000,100000000,89100000,89100000,10900000,-89100000,891000,-2227500000,2227500000,2227500000,891000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
377,5,100000000,9/10,1/100,10,0,0,100000000,100000000,90000000,90000000,900000,900000,100000000,89100000,89100000,10900000,-89100000,891000,-891000000,891000000,891000000,891000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
378,6,100000000,99/100,1/10,10,0,0,100000000,100000000,99000000,99000000,9900000,9900000,100000000,89100000,89100000,10900000,-89100000,891000,-891000000,891000000,891000000,891000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
379,5,100000000,9/10,1/100,5,0,0,100000000,100000000,90000000,90000000,900000,900000,100000000,89100000,89100000,10900000,-89100000,891000,-445500000,445500000,445500000,891000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
380,6,100000000,99/100,1/10,5,0,0,100000000,100000000,99000000,99000000,9900000,9900000,100000000,89100000,89100000,10900000,-89100000,891000,-445500000,445500000,445500000,891000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
381,5,100000000,9/10,1/100,2,0,0,100000000,100000000,90000000,90000000,900000,900000,100000000,89100000,89100000,10900000,-89100000,891000,-178200000,178200000,178200000,891000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
382,6,100000000,99/100,1/10,2,0,0,100000000,100000000,99000000,99000000,9900000,9900000,100000000,89100000,89100000,10900000,-89100000,891000,-178200000,178200000,178200000,891000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
383,5,100000000,9/10,1/100,1,0,0,100000000,100000000,90000000,90000000,900000,900000,100000000,89100000,89100000,10900000,-89100000,891000,-89100000,89100000,89100000,891000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
384,6,100000000,99/100,1/10,1,0,0,100000000,100000000,99000000,99000000,9900000,9900000,100000000,89100000,89100000,10900000,-89100000,891000,-89100000,89100000,89100000,891000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
385,7,100000000,9/10,1/20,10000,1,1,100000000,99999999,90000000,90000000,4500000,4499999,99999999,85500001,85500002,14499997,-85500003,855000,-855000030000,855000010000,855000020000,855000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
386,7,100000000,9/10,1/20,10000,73,183,100000000,99999999,90000000,90000000,4500000,4499999,99999999,85500001,85500002,14499997,-85500003,855000,-855000030000,855000010000,855000020000,855000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
387,7,100000000,9/10,1/20,10000,191,174,100000000,99999999,90000000,90000000,4500000,4499999,99999999,85500001,85500002,14499997,-85500003,855000,-855000030000,855000010000,855000020000,855000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
388,7,100000000,9/10,1/20,10000,242,374,100000000,99999999,90000000,90000000,4500000,4499999,99999999,85500001,85500002,14499997,-85500003,855000,-855000030000,855000010000,855000020000,855000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
389,7,100000000,9/10,1/20,10000,411,372,100000000,99999999,90000000,90000000,4500000,4499999,99999999,85500001,85500002,14499997,-85500003,855000,-855000030000,855000010000,855000020000,855000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
390,7,100000000,9/10,1/20,10000,478,397,100000000,99999999,90000000,90000000,4500000,4499999,99999999,85500001,85500002,14499997,-85500003,855000,-855000030000,855000010000,855000020000,855000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
391,7,100000000,9/10,1/20,10000,8191,8191,100000000,99999999,90000000,90000000,4500000,4499999,99999999,85500001,85500002,14499997,-85500003,855000,-855000030000,855000010000,855000020000,855000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
392,8,100000000,19/20,1/10,10000,1,1,100000000,99999999,95000000,95000000,9500000,9499999,99999999,85500001,85500002,14499997,-85500003,855000,-855000030000,855000010000,855000020000,855000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
393,8,100000000,19/20,1/10,10000,73,183,100000000,99999999,95000000,95000000,9500000,9499999,99999999,85500001,85500002,14499997,-85500003,855000,-855000030000,855000010000,855000020000,855000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
394,8,100000000,19/20,1/10,10000,191,174,100000000,99999999,95000000,95000000,9500000,9499999,99999999,85500001,85500002,14499997,-85500003,855000,-855000030000,855000010000,855000020000,855000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
395,8,100000000,19/20,1/10,10000,242,374,100000000,99999999,95000000,95000000,9500000,9499999,99999999,85500001,85500002,14499997,-85500003,855000,-855000030000,855000010000,855000020000,855000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
396,8,100000000,19/20,1/10,10000,411,372,100000000,99999999,95000000,95000000,9500000,9499999,99999999,85500001,85500002,14499997,-85500003,855000,-855000030000,855000010000,855000020000,855000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
397,8,100000000,19/20,1/10,10000,478,397,100000000,99999999,95000000,95000000,9500000,9499999,99999999,85500001,85500002,14499997,-85500003,855000,-855000030000,855000010000,855000020000,855000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
398,8,100000000,19/20,1/10,10000,8191,8191,100000000,99999999,95000000,95000000,9500000,9499999,99999999,85500001,85500002,14499997,-85500003,855000,-855000030000,855000010000,855000020000,855000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
399,7,100000000,9/10,1/20,1000,1,1,100000000,99999999,90000000,90000000,4500000,4499999,99999999,85500001,85500002,14499997,-85500003,855000,-85500003000,85500001000,85500002000,855000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
400,7,100000000,9/10,1/20,1000,73,183,100000000,99999999,90000000,90000000,4500000,4499999,99999999,85500001,85500002,14499997,-85500003,855000,-85500003000,85500001000,85500002000,855000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
401,7,100000000,9/10,1/20,1000,191,174,100000000,99999999,90000000,90000000,4500000,4499999,99999999,85500001,85500002,14499997,-85500003,855000,-85500003000,85500001000,85500002000,855000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
402,7,100000000,9/10,1/20,1000,242,374,100000000,99999999,90000000,90000000,4500000,4499999,99999999,85500001,85500002,14499997,-85500003,855000,-85500003000,85500001000,85500002000,855000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
403,7,100000000,9/10,1/20,1000,411,372,100000000,99999999,90000000,90000000,4500000,4499999,99999999,85500001,85500002,14499997,-85500003,855000,-85500003000,85500001000,85500002000,855000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
404,7,100000000,9/10,1/20,1000,478,397,100000000,99999999,90000000,90000000,4500000,4499999,99999999,85500001,85500002,14499997,-85500003,855000,-85500003000,85500001000,85500002000,855000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
405,7,100000000,9/10,1/20,1000,8191,8191,100000000,99999999,90000000,90000000,4500000,4499999,99999999,85500001,85500002,14499997,-85500003,855000,-85500003000,85500001000,85500002000,855000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
406,8,100000000,19/20,1/10,1000,1,1,100000000,99999999,95000000,95000000,9500000,9499999,99999999,85500001,85500002,14499997,-85500003,855000,-85500003000,85500001000,85500002000,855000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
407,8,100000000,19/20,1/10,1000,73,183,100000000,99999999,95000000,95000000,9500000,9499999,99999999,85500001,85500002,14499997,-85500003,855000,-85500003000,85500001000,85500002000,855000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
408,8,100000000,19/20,1/10,1000,191,174,100000000,99999999,95000000,95000000,9500000,9499999,99999999,85500001,85500002,14499997,-85500003,855000,-85500003000,85500001000,85500002000,855000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
409,8,100000000,19/20,1/10,1000,242,374,100000000,99999999,95000000,95000000,9500000,9499999,99999999,85500001,85500002,14499997,-85500003,855000,-85500003000,85500001000,85500002000,855000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
410,8,100000000,19/20,1/10,1000,411,372,100000000,99999999,95000000,95000000,9500000,9499999,99999999,85500001,85500002,14499997,-85500003,855000,-85500003000,85500001000,85500002000,855000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
411,8,100000000,19/20,1/10,1000,478,397,100000000,99999999,95000000,95000000,9500000,9499999,99999999,85500001,85500002,14499997,-85500003,855000,-85500003000,85500001000,85500002000,855000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
412,8,100000000,19/20,1/10,1000,8191,8191,100000000,99999999,95000000,95000000,9500000,9499999,99999999,85500001,85500002,14499997,-85500003,855000,-85500003000,85500001000,85500002000,855000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
413,7,100000000,9/10,1/20,100,1,1,100000000,99999999,90000000,90000000,4500000,4499999,99999999,85500001,85500002,14499997,-85500003,855000,-8550000300,8550000100,8550000200,855000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
414,7,100000000,9/10,1/20,100,73,183,100000000,99999999,90000000,90000000,4500000,4499999,99999999,85500001,85500002,14499997,-85500003,855000,-8550000300,8550000100,8550000200,855000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
415,7,100000000,9/10,1/20,100,191,174,100000000,99999999,90000000,90000000,4500000,4499999,99999999,85500001,85500002,14499997,-85500003,855000,-8550000300,8550000100,8550000200,855000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
416,7,100000000,9/10,1/20,100,242,374,100000000,99999999,90000000,90000000,4500000,4499999,99999999,85500001,85500002,14499997,-85500003,855000,-8550000300,8550000100,8550000200,855000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
417,7,100000000,9/10,1/20,100,411,372,100000000,99999999,90000000,90000000,4500000,4499999,99999999,85500001,85500002,14499997,-85500003,855000,-8550000300,8550000100,8550000200,855000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
418,7,100000000,9/10,1/20,100,478,397,100000000,99999999,90000000,90000000,4500000,4499999,99999999,85500001,85500002,14499997,-85500003,855000,-8550000300,8550000100,8550000200,855000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
419,7,100000000,9/10,1/20,100,8191,8191,100000000,99999999,90000000,90000000,4500000,4499999,99999999,85500001,85500002,14499997,-85500003,855000,-8550000300,8550000100,8550000200,855000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
420,8,100000000,19/20,1/10,100,1,1,100000000,99999999,95000000,95000000,9500000,9499999,99999999,85500001,85500002,14499997,-85500003,855000,-8550000300,8550000100,8550000200,855000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
421,8,100000000,19/20,1/10,100,73,183,100000000,99999999,95000000,95000000,9500000,9499999,99999999,85500001,85500002,14499997,-85500003,855000,-8550000300,8550000100,8550000200,855000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
422,8,100000000,19/20,1/10,100,191,174,100000000,99999999,95000000,95000000,9500000,9499999,99999999,85500001,85500002,14499997,-85500003,855000,-8550000300,8550000100,8550000200,855000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
423,8,100000000,19/20,1/10,100,242,374,100000000,99999999,95000000,95000000,9500000,9499999,99999999,85500001,85500002,14499997,-85500003,855000,-8550000300,8550000100,8550000200,855000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
424,8,100000000,19/20,1/10,100,411,372,100000000,99999999,95000000,95000000,9500000,9499999,99999999,85500001,85500002,14499997,-85500003,855000,-8550000300,8550000100,8550000200,855000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
425,8,100000000,19/20,1/10,100,478,397,100000000,99999999,95000000,95000000,9500000,9499999,99999999,85500001,85500002,14499997,-85500003,855000,-8550000300,8550000100,8550000200,855000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
